Ty2IdcP8JXGj75F9MIdy9w,8rIDfnWHSo-K0Xb9Y1gjrA,5
by0D9FEz6o9F_ACJ0YZQeg,8rIDfnWHSo-K0Xb9Y1gjrA,4
TyXPEvITVHIrwfKyvnfqvA,8rIDfnWHSo-K0Xb9Y1gjrA,5
qMa7i2xCqW0EvlDBuvw7bA,8rIDfnWHSo-K0Xb9Y1gjrA,3
2uECxJWkFhekoPkxVQgTsw,8rIDfnWHSo-K0Xb9Y1gjrA,5
du8sihvrhiqfgaI0xQcVDA,8rIDfnWHSo-K0Xb9Y1gjrA,5
spyylSnSxEmgepW_fZzG3A,8rIDfnWHSo-K0Xb9Y1gjrA,5
ZRup2jIOdIyS-_jH0_KgbA,8rIDfnWHSo-K0Xb9Y1gjrA,4
Ea9aNN7dtf_Wa7CgbifuWg,8rIDfnWHSo-K0Xb9Y1gjrA,4
12iozmUYN_gvAng9kMLs_w,8rIDfnWHSo-K0Xb9Y1gjrA,5
pZioOLzVNpxyEVchL6LLsQ,8rIDfnWHSo-K0Xb9Y1gjrA,4
FXLgZKEUeseWqJuijJC06g,8rIDfnWHSo-K0Xb9Y1gjrA,3
wkL21ObcfI9B0QTZpGMdaA,8rIDfnWHSo-K0Xb9Y1gjrA,2
gN2Kf9f9pdpIfaOt42gWeA,8rIDfnWHSo-K0Xb9Y1gjrA,5
IWHEe7nCRIYnK1hvZlhVNw,8rIDfnWHSo-K0Xb9Y1gjrA,5
TC27DV09iL5KCzIA_3910Q,8rIDfnWHSo-K0Xb9Y1gjrA,5
-1it-1oll1OOP6KMsF-Auw,8rIDfnWHSo-K0Xb9Y1gjrA,5
RI-gV6fqPOc_Ca_d1e3H1w,8rIDfnWHSo-K0Xb9Y1gjrA,5
TLkPHRJX9yCJhy1kQXTe5Q,8rIDfnWHSo-K0Xb9Y1gjrA,3
d5S9Qbw0T1d5XQ0WBEW3XA,8rIDfnWHSo-K0Xb9Y1gjrA,2
7YOgt6KvY1-x0NiHITXt_Q,8rIDfnWHSo-K0Xb9Y1gjrA,5
UGTQum1peLSeOZr08LERbA,8rIDfnWHSo-K0Xb9Y1gjrA,5
QkhRTrURcY3DW0BLLFPsIw,8rIDfnWHSo-K0Xb9Y1gjrA,4
vzPqA93fqXAkHFcGqepdXw,8rIDfnWHSo-K0Xb9Y1gjrA,3
vv5NSh3MWibn0IounXpsDw,8rIDfnWHSo-K0Xb9Y1gjrA,5
pXryFbJe_DIqmgHvsdx_DQ,8rIDfnWHSo-K0Xb9Y1gjrA,4
gjT7fwlbQ3jT-dQteodvEg,8rIDfnWHSo-K0Xb9Y1gjrA,2
VkFcz63Kj8f045UjpH7FHg,8rIDfnWHSo-K0Xb9Y1gjrA,5
u8TsEJEBBQNtjfmXGHqeLQ,8rIDfnWHSo-K0Xb9Y1gjrA,3
vF0g-NjE6OH8F0aQpR5fXg,8rIDfnWHSo-K0Xb9Y1gjrA,4
Vlp2MZDF7BJ_JWPrmSIRag,8rIDfnWHSo-K0Xb9Y1gjrA,3
3tzdJiKyL3hBhEtyTcYjOQ,8rIDfnWHSo-K0Xb9Y1gjrA,5
B8ipXn5IeP7ndkYFCVMLEQ,8rIDfnWHSo-K0Xb9Y1gjrA,4
XEfD0fJyty4R6N40S0Mdvg,8rIDfnWHSo-K0Xb9Y1gjrA,5
7yf7eCMITkWYFPNSPlUGGg,8rIDfnWHSo-K0Xb9Y1gjrA,4
1ZLlPgooNbdQtCpDeo3SgA,8rIDfnWHSo-K0Xb9Y1gjrA,5
-SpxqMoZJjCQ80f2_T4UnA,8rIDfnWHSo-K0Xb9Y1gjrA,5
hP4hpkTVB0NhzPiX8RrsJA,8rIDfnWHSo-K0Xb9Y1gjrA,4
4ICxK7mCa0khhluyALOhzQ,8rIDfnWHSo-K0Xb9Y1gjrA,5
ofyqBdgClwRuA5KtZAfUPQ,8rIDfnWHSo-K0Xb9Y1gjrA,2
BoFluR8klYg01euXk9MO7A,8rIDfnWHSo-K0Xb9Y1gjrA,3
xEupSNbB6H8fomOjK65fgA,8rIDfnWHSo-K0Xb9Y1gjrA,5
LHY1GpTkKpWVfrwHVubXRQ,8rIDfnWHSo-K0Xb9Y1gjrA,4
dyBmA3ePxmWZfV4nuz4PWA,8rIDfnWHSo-K0Xb9Y1gjrA,2
51nhzFGxZVMplEX2G3Lnhw,8rIDfnWHSo-K0Xb9Y1gjrA,5
WOYlqES-Q1fJnKl8HgEU8g,8rIDfnWHSo-K0Xb9Y1gjrA,2
QGKOTCbS-gpAMWPADGmf0w,8rIDfnWHSo-K0Xb9Y1gjrA,4
p9vQv6dhU9NufSzsIAlrGg,8rIDfnWHSo-K0Xb9Y1gjrA,4
c-Q_RneRwmJf-1c-h-oGmw,8rIDfnWHSo-K0Xb9Y1gjrA,4
vug_OWQfEG-uuQQsPCxMVg,8rIDfnWHSo-K0Xb9Y1gjrA,5
CNackjRsHNLi6GZEMtb-vQ,8rIDfnWHSo-K0Xb9Y1gjrA,4
BWmGwJ7dDP6B2gf2TrWAsw,8rIDfnWHSo-K0Xb9Y1gjrA,5
z4Bvefqd1bV7hwAuM7LJbw,8rIDfnWHSo-K0Xb9Y1gjrA,3
DlqdkcwoOUL-65TLLPFvcg,8rIDfnWHSo-K0Xb9Y1gjrA,4
VBHutnR8DrRJFGbocqtFTQ,8rIDfnWHSo-K0Xb9Y1gjrA,5
sgqj8Nvg43iv-l8-MlC01A,8rIDfnWHSo-K0Xb9Y1gjrA,3
k-XOdVIvrynuzlwe1QvlnA,8rIDfnWHSo-K0Xb9Y1gjrA,5
xDl9ZF3SckkZde_48W6WeA,m3XOBJyAJIWEJJUpngVLLw,4
_X6SD23L51YW_AQ5HP40Rg,m3XOBJyAJIWEJJUpngVLLw,5
NI5CnQBafe3bNpo8OOjOIg,m3XOBJyAJIWEJJUpngVLLw,5
T8fSuI8CXWOYZfgfm4QshQ,m3XOBJyAJIWEJJUpngVLLw,5
VtLzjpIShbOtxYlEujka6A,m3XOBJyAJIWEJJUpngVLLw,5
d6RmFlIVwboqtEW-J9nr9g,m3XOBJyAJIWEJJUpngVLLw,5
gPfybPoiiJdEOTocF027dQ,m3XOBJyAJIWEJJUpngVLLw,3
cTtUtGmO1D5pLeuBXEgybQ,m3XOBJyAJIWEJJUpngVLLw,5
rWnvHzDxgVjDBNTXqaGNRw,m3XOBJyAJIWEJJUpngVLLw,5
SlgpAnj2gQd44EM_Uq6DkQ,m3XOBJyAJIWEJJUpngVLLw,4
o2pZO42pH0_xXrcRYG31xw,m3XOBJyAJIWEJJUpngVLLw,5
Pd44WJ_HIE5Jc6HendsqKw,m3XOBJyAJIWEJJUpngVLLw,5
Qgzc2XEMDSNf51-iA6JJRg,m3XOBJyAJIWEJJUpngVLLw,5
rSQITvDnm1smzJl-3LJz4Q,m3XOBJyAJIWEJJUpngVLLw,4
g4CEweu8TJo9NRvbtd4zEQ,m3XOBJyAJIWEJJUpngVLLw,5
E8Ia8e6wLJ45ByYTXM1YNw,m3XOBJyAJIWEJJUpngVLLw,5
bWbwoUFKKgEIkMMjXxVrbg,m3XOBJyAJIWEJJUpngVLLw,4
chyyyctm9ckd7q2mtMZ7Ag,m3XOBJyAJIWEJJUpngVLLw,5
OJHIicfOrje1-4SF_j7Bmw,m3XOBJyAJIWEJJUpngVLLw,4
u1CNRopYPPjiIXGNytf7mg,m3XOBJyAJIWEJJUpngVLLw,3
-5Q56Z3K0ZpaDStmOPCt5g,m3XOBJyAJIWEJJUpngVLLw,5
X86vXWcxSzuCfMJyOnx1UQ,m3XOBJyAJIWEJJUpngVLLw,4
quuTauq-YJUEsuU8N-2-yA,m3XOBJyAJIWEJJUpngVLLw,5
krvqa_bIe5dlBjuyrViCHQ,m3XOBJyAJIWEJJUpngVLLw,5
I2ZKKTU6MYThtwGIfHLtRw,m3XOBJyAJIWEJJUpngVLLw,5
nap5CM2nZvaFodByvUL75w,m3XOBJyAJIWEJJUpngVLLw,5
pRMoY7DlmpYEU476MUfRbA,m3XOBJyAJIWEJJUpngVLLw,1
psV473P7CUCkW2kFDAUXOw,m3XOBJyAJIWEJJUpngVLLw,5
f7avD4Qubz8ziWGpB_bkqA,m3XOBJyAJIWEJJUpngVLLw,5
sQQDicO2nJsghg1Llod5MQ,m3XOBJyAJIWEJJUpngVLLw,5
tFPM-sHprOgWsPQCiAzs5A,m3XOBJyAJIWEJJUpngVLLw,5
kvoyeSdkFZrxyLPyxPwVPw,m3XOBJyAJIWEJJUpngVLLw,5
rmZ9gUyoGHYSsGkg5mzZHw,m3XOBJyAJIWEJJUpngVLLw,5
CQe3-kNns5HGOxabNXuLbQ,m3XOBJyAJIWEJJUpngVLLw,4
JMTawnbIv1j58tRlTpgygw,m3XOBJyAJIWEJJUpngVLLw,5
oDv9HzZUPw1b_uQW0vVCOA,m3XOBJyAJIWEJJUpngVLLw,5
NF3vUYgz6DFd8YPQmzB1WQ,m3XOBJyAJIWEJJUpngVLLw,5
cRCkJLTUgngpawE8PJX_yg,m3XOBJyAJIWEJJUpngVLLw,5
PoYY1CAGOx4dkNgOP1zQHA,m3XOBJyAJIWEJJUpngVLLw,5
QkhRTrURcY3DW0BLLFPsIw,m3XOBJyAJIWEJJUpngVLLw,4
JIn6Mv_d7C2n-llFh3ML9A,m3XOBJyAJIWEJJUpngVLLw,5
OWnXsnsaWPrNlF_X_CtNfQ,m3XOBJyAJIWEJJUpngVLLw,5
7jev9oqE9jawRKXAb7Vq_g,m3XOBJyAJIWEJJUpngVLLw,5
R4l3ONHzGBakKKNo4TN9iQ,m3XOBJyAJIWEJJUpngVLLw,3
dxQQtY_k1-GlQW8KzpVz7Q,m3XOBJyAJIWEJJUpngVLLw,5
RpYeOtqujjc1ce3gYB_4vw,m3XOBJyAJIWEJJUpngVLLw,5
oInNoiunuDYWakwmvDiVVg,m3XOBJyAJIWEJJUpngVLLw,5
3y2rbmUXQTO8rwyfcBPRlw,m3XOBJyAJIWEJJUpngVLLw,5
eBoyunRiJb-QzwQbv1-1bw,m3XOBJyAJIWEJJUpngVLLw,4
4F8des8bSJ4R41DwgDBq8Q,m3XOBJyAJIWEJJUpngVLLw,5
XatJ1Tkqw5dw5n7WeWr_FA,m3XOBJyAJIWEJJUpngVLLw,4
T13IBpJITI32a1k41rc-tg,m3XOBJyAJIWEJJUpngVLLw,5
1kc4n0CyRl-oCjSDC0ZYWw,m3XOBJyAJIWEJJUpngVLLw,5
E43QxgV87Ij6KxMCHcijKw,m3XOBJyAJIWEJJUpngVLLw,5
pW-6D28yzMlslVM4UqCgAA,m3XOBJyAJIWEJJUpngVLLw,1
byplr5XTPlKKJQx9XLawZw,m3XOBJyAJIWEJJUpngVLLw,5
0QREkWHGO8-Z_70qx1BIWw,m3XOBJyAJIWEJJUpngVLLw,5
uDV0ibpTLJw-RbioTk26jg,m3XOBJyAJIWEJJUpngVLLw,5
rrwSLan8Diq8nCySxidbGQ,m3XOBJyAJIWEJJUpngVLLw,5
IzdOoTTdjhcgZdGxNzF3Uw,m3XOBJyAJIWEJJUpngVLLw,3
Qpu4uwgqI38rONbyhthX7Q,m3XOBJyAJIWEJJUpngVLLw,5
L3ScbZRH7OtfteFzaUVTMA,Z15a7_8FQ82_baSJiqMoIw,1
rR7BQw8G2BwKHLC0gm9fnQ,Z15a7_8FQ82_baSJiqMoIw,1
vjilRqIawD-Y6R0l1NQsbQ,Z15a7_8FQ82_baSJiqMoIw,1
dEakgxeTcNVzerDzaSOePw,Z15a7_8FQ82_baSJiqMoIw,2
QvZWD9OijX9ve-LA2JOR8w,Z15a7_8FQ82_baSJiqMoIw,1
ltr6Ek_FhZtIRL75cDwR4Q,Z15a7_8FQ82_baSJiqMoIw,1
d45-PfxzAjNdDA98OWQ2PQ,Z15a7_8FQ82_baSJiqMoIw,5
-x78u8btMEK9hvfRDpMHZQ,Z15a7_8FQ82_baSJiqMoIw,3
ZGEOUoiNvltk8QfkLKpQmg,Z15a7_8FQ82_baSJiqMoIw,1
ic9zIsm7zoxUm3Axyegx8g,Z15a7_8FQ82_baSJiqMoIw,5
HQaC5Ua776HUB33cUeHIBQ,Z15a7_8FQ82_baSJiqMoIw,5
j2lp67HG48yf6Wzukw6cWA,Z15a7_8FQ82_baSJiqMoIw,1
ofMbhHN_I-TQpdPEnz7D2w,Z15a7_8FQ82_baSJiqMoIw,2
xEupSNbB6H8fomOjK65fgA,Z15a7_8FQ82_baSJiqMoIw,3
ZpwPC2Dpj3OsN0JsFFwmdQ,Z15a7_8FQ82_baSJiqMoIw,1
leXAScJxQ_Un9qrgmDEzpA,Z15a7_8FQ82_baSJiqMoIw,4
nTEGC0PyHke-6F0GSmb2Sg,Z15a7_8FQ82_baSJiqMoIw,1
vP5-VYuQoQhBFbu8IRDp0g,Z15a7_8FQ82_baSJiqMoIw,1
2HW3eBbM4A1oIaUBcmWCDA,Z15a7_8FQ82_baSJiqMoIw,1
xK8j1CK0pEs9KOqz2QAQ0g,Z15a7_8FQ82_baSJiqMoIw,1
kAQWeoP0oaxLaUMZmtQ0Qg,Z15a7_8FQ82_baSJiqMoIw,1
6UG-x5zRglHLIgzSv3sJAQ,Z15a7_8FQ82_baSJiqMoIw,1
7awVoqC2mSwJu0ZuY_n5AA,Z15a7_8FQ82_baSJiqMoIw,2
4Cs006bxqcNODEzsA5S3xg,c9sUbc-SoW7xCOK8lS2ZpQ,3
dYdPR-hTX93aEsqGqhWKcw,uejutOD4_-IUaY5cKkpezg,4
1JpNg94Osg_bWr_mnCHM4w,uejutOD4_-IUaY5cKkpezg,1
SqB4TH06RPRJXHUcMhlgKQ,uejutOD4_-IUaY5cKkpezg,1
R3b-vc_XIFCUjqAjms3OAA,uejutOD4_-IUaY5cKkpezg,1
4FKpPeseS-c146sDXZcqHg,uejutOD4_-IUaY5cKkpezg,5
2LA9PpHYYIaSspoIfXTheA,uejutOD4_-IUaY5cKkpezg,2
dOtx0WaYK95xdCMalSWwCw,uejutOD4_-IUaY5cKkpezg,4
50onk-sE-OODo3mgU27-nw,uejutOD4_-IUaY5cKkpezg,3
PN6lYym62G8NAaXgbMaSpg,uejutOD4_-IUaY5cKkpezg,1
6MhZ9ZqRAAfgbhlhW0W6Fw,uejutOD4_-IUaY5cKkpezg,5
mZKVlkQnygAji8nCaykPIg,uejutOD4_-IUaY5cKkpezg,5
PflEAYO43lF9QugnXiJMBQ,uejutOD4_-IUaY5cKkpezg,5
UB9s6lo5XsI9R7ZZ-rTmTQ,uejutOD4_-IUaY5cKkpezg,4
fcYZbAiij7uqC7FtlpOqaw,uejutOD4_-IUaY5cKkpezg,5
WmcwosiEffNjzp2vA2XCHA,uejutOD4_-IUaY5cKkpezg,4
62oP6pbsK-vucBhRZxfa5A,uejutOD4_-IUaY5cKkpezg,5
Rv0q-08SwpYHQwWDys-vUA,uejutOD4_-IUaY5cKkpezg,4
9s4YAN6zF1ZK5_m9puWG2g,uejutOD4_-IUaY5cKkpezg,5
0dchPlOrtzYd7E5oKqZBOA,uejutOD4_-IUaY5cKkpezg,5
Lxo2ypVR1W6-TM-sJh9PBw,uejutOD4_-IUaY5cKkpezg,1
Fx7cWUVFvi2eTrb0zbVMmQ,uejutOD4_-IUaY5cKkpezg,5
EuUlaEeuAJ1RPXriKT5RFA,uejutOD4_-IUaY5cKkpezg,4
3SAeE6CyyiEQAYeSTcdzlg,uejutOD4_-IUaY5cKkpezg,5
meIvUYEEOUBUvQ-QVMat-A,uejutOD4_-IUaY5cKkpezg,5
M1QofIRoaMW21VqsTnling,uejutOD4_-IUaY5cKkpezg,5
HFFiM63x9asevqVOZG5GBQ,uejutOD4_-IUaY5cKkpezg,4
_bkLk7ZQgRXI7ksKTED0Ew,uejutOD4_-IUaY5cKkpezg,5
TwCXV8ysdtRMEBU1gsOdUA,uejutOD4_-IUaY5cKkpezg,4
rfeoOzsisnfEEvb__5ucxA,7qjec-nTvcreVCkVur45fw,1
aPkhaarCAQ7gY4x5IUbxzQ,7qjec-nTvcreVCkVur45fw,1
EG0uh7vWOlU0_QSaFxPNCA,7qjec-nTvcreVCkVur45fw,1
fOtklHda8CaZ7tuJnVrakg,7qjec-nTvcreVCkVur45fw,1
Fl6uvu7t9Hu-ZYjKH6OkgA,7qjec-nTvcreVCkVur45fw,4
SlgpAnj2gQd44EM_Uq6DkQ,7qjec-nTvcreVCkVur45fw,2
Iv0ELcKN4W57f9u3Lgdufw,7qjec-nTvcreVCkVur45fw,1
Ry1O_KXZHGRI8g5zBR3IcQ,7qjec-nTvcreVCkVur45fw,4
62GNFh5FySkA3MbrQmnqvg,7qjec-nTvcreVCkVur45fw,2
CjfkhK9TE-kpXfljnfFK6Q,7qjec-nTvcreVCkVur45fw,1
M_sCb5GAwrDMi1TEkCXl_g,7qjec-nTvcreVCkVur45fw,1
mfEbRb8EZ016YN1C0jG3sA,7qjec-nTvcreVCkVur45fw,1
bsW86dT6PADgX8LAF8THPg,7qjec-nTvcreVCkVur45fw,2
LRTdpqJMMQxQj5rx5Rtt1w,7qjec-nTvcreVCkVur45fw,3
wdzSjRaSrym7gzLB_c-Tjw,7qjec-nTvcreVCkVur45fw,1
OWvcNYXdsdzUDzMq7PPJ_g,7qjec-nTvcreVCkVur45fw,5
rMe-bG7vy6mz0hu5C7vOdw,7qjec-nTvcreVCkVur45fw,2
b0Bd9SyjfJ3QT42fQIovXw,7qjec-nTvcreVCkVur45fw,1
cCC5JYtoh4DWKqVczgf5aQ,7qjec-nTvcreVCkVur45fw,2
t7wjqu6ajgeXwATByvSjXQ,ByyMZI6YHeBuYlAeQ7DaEw,5
DsPTtxXzLccDutfoJ78Usg,ByyMZI6YHeBuYlAeQ7DaEw,5
UvqGE1u_BlDHV2ZDeonVVA,ByyMZI6YHeBuYlAeQ7DaEw,5
xx0oMC1-35e_MBlSgOLBFQ,ByyMZI6YHeBuYlAeQ7DaEw,5
xWdZ-ykxE7mqMPQMoafLlQ,ByyMZI6YHeBuYlAeQ7DaEw,5
olbyKwslpFYebZgudDIfgg,ByyMZI6YHeBuYlAeQ7DaEw,5
eyxhffvRkLJytZhRcPeovA,ByyMZI6YHeBuYlAeQ7DaEw,5
igAbYFpQYOFYWnwdBcS_4w,ByyMZI6YHeBuYlAeQ7DaEw,5
hhKc8Y1Wp8_zMLI1ibSUYQ,ByyMZI6YHeBuYlAeQ7DaEw,5
-7_NJ49Y8JbbYhdO2u9JcA,ByyMZI6YHeBuYlAeQ7DaEw,5
uWHhcNz1gDeyQiq4FSyTAQ,ByyMZI6YHeBuYlAeQ7DaEw,5
m4EzyXLUJjz5BHFDqFBdUA,ByyMZI6YHeBuYlAeQ7DaEw,5
uoZltLIL59rJAQIJPyHoTw,ByyMZI6YHeBuYlAeQ7DaEw,5
NAA4XbuCgAEXnRGlTEo09Q,ByyMZI6YHeBuYlAeQ7DaEw,5
b0354jLgXx8h7heBGUpepA,IEPnmm0uXaWuGKdNI2ZO_A,4
3ZpbgBek2lGQErMkS4stBA,IEPnmm0uXaWuGKdNI2ZO_A,1
H6UfPPTGEOPs9Fr0AmXGiw,IEPnmm0uXaWuGKdNI2ZO_A,1
LD9o8O2s2BScjZhVgztg9A,ZPWEawq1b37IcMFH9zA-_w,5
APoAugdz6nscL4HjF4Oryg,ZPWEawq1b37IcMFH9zA-_w,4
QkhRTrURcY3DW0BLLFPsIw,ZPWEawq1b37IcMFH9zA-_w,5
Ylz2SR_CRY-Vl8W0sAf-XA,ZPWEawq1b37IcMFH9zA-_w,5
2iug0mCbL7q5UvZypIfz-g,uejutOD4_-IUaY5cKkpezg,5
bv2Q8Y6WdfUpX3sDHyTq9A,uejutOD4_-IUaY5cKkpezg,4
hx77mbwquP7kOLE6uwtr4A,uejutOD4_-IUaY5cKkpezg,5
uuKOfhxXHZo8J-kLdQmNiA,uejutOD4_-IUaY5cKkpezg,5
vXCp_2rnDDnZ4ljbQ6WY8A,uejutOD4_-IUaY5cKkpezg,5
PcZ5s_q4isDSZzsZ_L20Vw,uejutOD4_-IUaY5cKkpezg,1
GE_ig2TlU3tzZUtEx7fEBQ,uejutOD4_-IUaY5cKkpezg,5
cziRQQ6D7ogpL1gQWEbqRw,uejutOD4_-IUaY5cKkpezg,4
Jr-Gp_2FN-T0ZuN2_vitRQ,uejutOD4_-IUaY5cKkpezg,4
EHM39ijiN1wOKb_kzMGTOA,uejutOD4_-IUaY5cKkpezg,5
d6gOAiadrhE_9ESWX_7qyg,uejutOD4_-IUaY5cKkpezg,3
r5lBLq4TC9lx2XpR-Ahkcg,uejutOD4_-IUaY5cKkpezg,5
6XxUziYK9Tr018pSqf_6ZQ,uejutOD4_-IUaY5cKkpezg,4
4gO3nt2NjDanT1crPfKnZQ,uejutOD4_-IUaY5cKkpezg,5
bOS8YfYRt7Pa320yMRVNPQ,uejutOD4_-IUaY5cKkpezg,4
vEPzB2TW2bvkG94Ujuil9w,uejutOD4_-IUaY5cKkpezg,2
Pa1AQdAUrxicsCu9qwVgsw,uejutOD4_-IUaY5cKkpezg,5
7qs2NaBcK_-RVkIho3roOQ,uejutOD4_-IUaY5cKkpezg,5
d-xImQdoBuylR6KKCZxUOw,uejutOD4_-IUaY5cKkpezg,4
RSgpWzMcu-TiuOttXRpt_A,uejutOD4_-IUaY5cKkpezg,5
gdO5ibUtVBXWXBzoSSKuyA,uejutOD4_-IUaY5cKkpezg,5
QbFTdA-NXmK3PJxgK-DVdg,uejutOD4_-IUaY5cKkpezg,5
eIPAZif3wUD2Cg_Sra18ig,uejutOD4_-IUaY5cKkpezg,5
Izol8r4FapsVuyFxguvFmw,uejutOD4_-IUaY5cKkpezg,5
0BY74ijuDdyFijs1yIox-w,uejutOD4_-IUaY5cKkpezg,4
_mVg8S8XwpcP3oB3keL1Fg,uejutOD4_-IUaY5cKkpezg,4
4xHcvxzuh71vZpwi9jWe4A,uejutOD4_-IUaY5cKkpezg,3
co6dbFSz80ISfQ0BdIw1cQ,uejutOD4_-IUaY5cKkpezg,4
weSXj3x3_Eej8DT5WfYINg,gOOdzjVxP7Z7bGjsstRjcw,4
gljUXadbqox5G9qxcObUiw,gOOdzjVxP7Z7bGjsstRjcw,4
ovFBhEt28yMjW6hBBHp_gA,gOOdzjVxP7Z7bGjsstRjcw,3
ivyst1KduPZspC77zavZsQ,gOOdzjVxP7Z7bGjsstRjcw,4
D-ydMTPGWXTVm4_jjp0k9g,gOOdzjVxP7Z7bGjsstRjcw,3
msZgIneF8c66MSbbm0mPvQ,gOOdzjVxP7Z7bGjsstRjcw,1
9h2ENQuDcnjpiSeyxAQWAQ,gOOdzjVxP7Z7bGjsstRjcw,5
99G0FvRcbxlQc8mWmnRLqA,gOOdzjVxP7Z7bGjsstRjcw,2
H6x7JE9dZoy2hQvTtuWnaA,gOOdzjVxP7Z7bGjsstRjcw,5
lVa85OuNDyv3j6c0FBcJsQ,gOOdzjVxP7Z7bGjsstRjcw,5
1Xm2aFlteLcTNipDBZgiEA,gOOdzjVxP7Z7bGjsstRjcw,3
Q83R2UssCoErEJX36wrlvg,gOOdzjVxP7Z7bGjsstRjcw,3
4Mbri1GnqEPj6ZTDB9u-Wg,gOOdzjVxP7Z7bGjsstRjcw,5
ctHiZM-XQy6vU-RlJNvQ3g,gOOdzjVxP7Z7bGjsstRjcw,1
AUtFsF7jC6FOUpGp1Hp2jQ,gOOdzjVxP7Z7bGjsstRjcw,4
zvUaXq_1XOJk1bnqEcAxnA,gOOdzjVxP7Z7bGjsstRjcw,3
lMA9dLIgxGV8xrtfXUavKg,gOOdzjVxP7Z7bGjsstRjcw,1
QSmDR3UIJHbcyihgbaKnUA,gOOdzjVxP7Z7bGjsstRjcw,5
I8flth7ZMjES03pgNRK3nA,gOOdzjVxP7Z7bGjsstRjcw,5
abQzp0rKuscFSxhn8fouig,gOOdzjVxP7Z7bGjsstRjcw,1
nMI6oqK8Pa8G9eyEP_4WMA,gOOdzjVxP7Z7bGjsstRjcw,3
L7yA5KPPq7ErVBxEIeUR1Q,gOOdzjVxP7Z7bGjsstRjcw,5
AxUmbVeOOSPUOvwXq2DvRQ,gOOdzjVxP7Z7bGjsstRjcw,4
_rxdi_w63FIC93DJe21AUA,gOOdzjVxP7Z7bGjsstRjcw,4
pTz4RTiI06ySru20pfD_mg,gOOdzjVxP7Z7bGjsstRjcw,5
EK_aHarvM1oQMZ_rLpH0vQ,gOOdzjVxP7Z7bGjsstRjcw,1
xrxWNeEhu5Qz9rOAea2I1g,gOOdzjVxP7Z7bGjsstRjcw,3
oGadlVSR8DEE85ghFA9VvQ,gOOdzjVxP7Z7bGjsstRjcw,4
fbzru6z_A2luhK_kzKs1xQ,gOOdzjVxP7Z7bGjsstRjcw,5
RmPoD_UNwT5n8kxPaoZeuw,C03ntpeOXOpuNz7ET9sxjw,4
5bADpRbCV9eEFYtssPAD2w,C03ntpeOXOpuNz7ET9sxjw,1
MH9e91DOUkK6DkZEBpr-xw,C03ntpeOXOpuNz7ET9sxjw,4
ZDreldnEsHSmoNmlL5X4RQ,C03ntpeOXOpuNz7ET9sxjw,4
OwDXUT7OigrGX7nONY6hsw,C03ntpeOXOpuNz7ET9sxjw,1
vdP3lID2YA1gz_M6QDK7ng,C03ntpeOXOpuNz7ET9sxjw,5
